source_code,src_db_name,src_table_name,src_column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,ref_table,ref_column,ods_table_name,ods_column_name,transform_rule,updated_at
yummy001,yummy,technical_evaluation_general_contracting,meeting_attendance_score,65,varchar(255),YES,,【服务与配合】：参会情况（2分）,-,,,ods_yummy_technical_evaluation_general_contracting,meeting_attendance_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,meeting_attendance_basis,66,varchar(255),YES,,【服务与配合】：参会情况-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,meeting_attendance_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,supervision_notice_score,67,varchar(255),YES,,【服务与配合】：监理通知单（2分）,-,,,ods_yummy_technical_evaluation_general_contracting,supervision_notice_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,supervision_notice_basis,68,varchar(255),YES,,【服务与配合】：监理通知单-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,supervision_notice_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,response_speed_score,69,varchar(255),YES,,【服务与配合】：响应度（10分）,-,,,ods_yummy_technical_evaluation_general_contracting,response_speed_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,response_speed_basis,70,varchar(255),YES,,【服务与配合】：响应度-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting,response_speed_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,attachment,71,varchar(255),YES,,附件,-,,,ods_yummy_technical_evaluation_general_contracting,attachment,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,project_manager,72,varchar(255),YES,,项目经理,-,,,ods_yummy_technical_evaluation_general_contracting,project_manager,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,department,73,varchar(255),YES,,部门,-,,,ods_yummy_technical_evaluation_general_contracting,department,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting,technical_responsible_person,74,varchar(255),YES,,技术负责人,-,,,ods_yummy_technical_evaluation_general_contracting,technical_responsible_person,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,project_to_be_evaluated,1,varchar(255),YES,,待评分项目,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,project_to_be_evaluated,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,is_assessment_completed,2,varchar(255),YES,,是否已完成评估,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,is_assessment_completed,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,evaluator,3,varchar(255),YES,,评分人员,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,evaluator,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,is_external_third_party_directly_scored,4,varchar(255),YES,,是否外部第三方直接评分,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,is_external_third_party_directly_scored,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,external_evaluator,5,varchar(255),YES,,外部评分人员,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,external_evaluator,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,business_evaluation_total_score,6,varchar(255),YES,,业务评价总分,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,business_evaluation_total_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,contract_amount,7,varchar(255),YES,,合同金额,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,contract_amount,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,our_company_entity,8,varchar(255),YES,,我司主体,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,our_company_entity,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,supplier_name,9,varchar(255),YES,,供应商名称,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,supplier_name,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,project_type,10,varchar(255),YES,,项目类型,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,project_type,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,project_name,11,varchar(255),YES,,项目名称,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,project_name,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,project_stage,12,varchar(255),YES,,项目阶段,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,project_stage,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_quantity_requirement_score,13,varchar(255),YES,,【人员配备】：人员数量要求（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_quantity_requirement_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_quantity_requirement_basis,14,varchar(255),YES,,【人员配备】：人员数量要求-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_quantity_requirement_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_professional_qualification_score,15,varchar(255),YES,,【人员配备】：人员专业及资质证书要求（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_professional_qualification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_professional_qualification_basis,16,varchar(255),YES,,【人员配备】：人员专业及资质证书要求-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_professional_qualification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,project_chief_engineer_score,17,varchar(255),YES,,【人员配置】：项目总工（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,project_chief_engineer_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,project_chief_engineer_basis,18,varchar(255),YES,,【人员配置】：项目总工-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,project_chief_engineer_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_attendance_score,19,varchar(255),YES,,【人员配置】：人员出勤（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_attendance_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_attendance_basis,20,varchar(255),YES,,【人员配置】：人员出勤-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_attendance_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_plan_score,21,varchar(255),YES,,【组织管理】：施工方案（5分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_plan_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_plan_basis,22,varchar(255),YES,,【组织管理】：施工方案-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_plan_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_according_to_plan_score,23,varchar(255),YES,,【组织管理】：按图施工（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_according_to_plan_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_according_to_plan_basis,24,varchar(255),YES,,【组织管理】：按图施工-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_according_to_plan_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,quality_assurance_system_score,25,varchar(255),YES,,【质量管理】：质保体系（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,quality_assurance_system_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,quality_assurance_system_basis,26,varchar(255),YES,,【质量管理】：质保体系-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,quality_assurance_system_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_personnel_quality_control_score,27,varchar(255),YES,,【质量管理】：施工人员质量控制（2分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_personnel_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_personnel_quality_control_basis,28,varchar(255),YES,,【质量管理】：施工人员质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_personnel_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_machinery_quality_control_score,29,varchar(255),YES,,【质量管理】：施工机械质量控制(2分),-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_machinery_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_machinery_quality_control_basis,30,varchar(255),YES,,【质量管理】：施工机械质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_machinery_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,material_quality_control_score,31,varchar(255),YES,,【质量管理】：材料的质量控制（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,material_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,material_quality_control_basis,32,varchar(255),YES,,【质量管理】：材料的质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,material_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,process_technology_quality_control_score,33,varchar(255),YES,,【质量管理】：工艺技术质量控制（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,process_technology_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,process_technology_quality_control_basis,34,varchar(255),YES,,【质量管理】：工艺技术质量控制-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,process_technology_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,engineering_quality_sample_score,35,varchar(255),YES,,【质量管理】：工程质量样板（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,engineering_quality_sample_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,engineering_quality_sample_basis,36,varchar(255),YES,,【质量管理】：工程质量样板-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,engineering_quality_sample_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_drawing_review_technical_briefing_score,37,varchar(255),YES,,【质量管理】：施工图会审及技术交底（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_drawing_review_technical_briefing_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,construction_drawing_review_technical_briefing_basis,38,varchar(255),YES,,【质量管理】：施工图会审及技术交底-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,construction_drawing_review_technical_briefing_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,major_quality_defects_score,39,varchar(255),YES,,【质量管理】：较大质量缺陷（6分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,major_quality_defects_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,major_quality_defects_basis,40,varchar(255),YES,,【质量管理】：较大质量缺陷-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,major_quality_defects_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,quality_defect_rectification_score,41,varchar(255),YES,,【质量管理】：质量缺陷整改（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,quality_defect_rectification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,quality_defect_rectification_basis,42,varchar(255),YES,,【质量管理】：质量缺陷整改-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,quality_defect_rectification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,safety_system_score,43,varchar(255),YES,,【安全管理】：安全制度情况（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,safety_system_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,safety_system_basis,44,varchar(255),YES,,【安全管理】：安全制度情况-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,safety_system_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,civilized_construction_measures_score,45,varchar(255),YES,,【安全管理】：文明施工管理措施（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,civilized_construction_measures_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,civilized_construction_measures_basis,46,varchar(255),YES,,【安全管理】：文明施工管理措施-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,civilized_construction_measures_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,safety_qualification_score,47,varchar(255),YES,,【安全管理】：安全资质（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,safety_qualification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,safety_qualification_basis,48,varchar(255),YES,,【安全管理】：安全资质-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,safety_qualification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_safety_score,49,varchar(255),YES,,【安全管理】：人的安全（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_safety_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,personnel_safety_basis,50,varchar(255),YES,,【安全管理】：人的安全-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,personnel_safety_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,material_equipment_safety_score,51,varchar(255),YES,,【安全管理】：材料/设备安全（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,material_equipment_safety_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,material_equipment_safety_basis,52,varchar(255),YES,,【安全管理】：材料/设备安全-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,material_equipment_safety_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,hazard_and_risk_handling_score,53,varchar(255),YES,,【安全管理】：危险源及隐患处理（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,hazard_and_risk_handling_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,hazard_and_risk_handling_basis,54,varchar(255),YES,,【安全管理】：危险源及隐患处理-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,hazard_and_risk_handling_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,safety_protection_measures_score,55,varchar(255),YES,,【安全管理】：安全防护规范及措施（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,safety_protection_measures_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,safety_protection_measures_basis,56,varchar(255),YES,,【安全管理】：安全防护规范及措施-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,safety_protection_measures_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,schedule_plan_score,57,varchar(255),YES,,【进度管理】：进度计划（2分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,schedule_plan_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,schedule_plan_basis,58,varchar(255),YES,,【进度管理】：进度计划-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,schedule_plan_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,schedule_progress_score,59,varchar(255),YES,,【进度管理】：进度情况（5分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,schedule_progress_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,schedule_progress_basis,60,varchar(255),YES,,【进度管理】：进度情况-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,schedule_progress_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,human_material_machine_impact_score,61,varchar(255),YES,,【进度管理】：人材机的影响（5分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,human_material_machine_impact_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,human_material_machine_impact_basis,62,varchar(255),YES,,【进度管理】：人材机的影响-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,human_material_machine_impact_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,subcontractor_coordination_score,63,varchar(255),YES,,【服务与配合】：分包施工协调（3分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,subcontractor_coordination_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,subcontractor_coordination_basis,64,varchar(255),YES,,【服务与配合】：分包施工协调-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,subcontractor_coordination_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,coordination_meeting_organization_score,65,varchar(255),YES,,【服务与配合】：组织协调会议（2分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,coordination_meeting_organization_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,coordination_meeting_organization_basis,66,varchar(255),YES,,【服务与配合】：组织协调会议-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,coordination_meeting_organization_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,meeting_attendance_score,67,varchar(255),YES,,【服务与配合】：参会情况（2分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,meeting_attendance_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,meeting_attendance_basis,68,varchar(255),YES,,【服务与配合】：参会情况-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,meeting_attendance_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,supervision_notice_score,69,varchar(255),YES,,【服务与配合】：监理通知单（2分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,supervision_notice_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,supervision_notice_basis,70,varchar(255),YES,,【服务与配合】：监理通知单-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,supervision_notice_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,response_speed_score,71,varchar(255),YES,,【服务与配合】：响应度（10分）,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,response_speed_score,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,response_speed_basis,72,varchar(255),YES,,【服务与配合】：响应度-评分依据,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,response_speed_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,attachment,73,varchar(255),YES,,附件,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,attachment,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,project_manager,74,varchar(255),YES,,项目经理,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,project_manager,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,department,75,varchar(255),YES,,部门,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,department,无,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,technical_responsible_person,76,varchar(255),YES,,技术负责人,-,,,ods_yummy_technical_evaluation_general_contracting_supervision,technical_responsible_person,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,project_to_be_evaluated,1,varchar(255),YES,,待评分项目,-,,,ods_yummy_technical_evaluation_miscellaneous,project_to_be_evaluated,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,is_assessment_completed,2,varchar(255),YES,,是否已完成评估,-,,,ods_yummy_technical_evaluation_miscellaneous,is_assessment_completed,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,evaluator,3,varchar(255),YES,,评分人员,-,,,ods_yummy_technical_evaluation_miscellaneous,evaluator,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,business_evaluation_total_score,4,varchar(255),YES,,业务评价总分,-,,,ods_yummy_technical_evaluation_miscellaneous,business_evaluation_total_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,contract_amount,5,varchar(255),YES,,合同金额,-,,,ods_yummy_technical_evaluation_miscellaneous,contract_amount,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,our_company_entity,6,varchar(255),YES,,我司主体,-,,,ods_yummy_technical_evaluation_miscellaneous,our_company_entity,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,supplier_name,7,varchar(255),YES,,供应商名称,-,,,ods_yummy_technical_evaluation_miscellaneous,supplier_name,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,project_type,8,varchar(255),YES,,项目类型,-,,,ods_yummy_technical_evaluation_miscellaneous,project_type,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,project_name,9,varchar(255),YES,,项目名称,-,,,ods_yummy_technical_evaluation_miscellaneous,project_name,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,project_stage,10,varchar(255),YES,,项目阶段,-,,,ods_yummy_technical_evaluation_miscellaneous,project_stage,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,personnel_quantity_requirement_score,11,varchar(255),YES,,【人员配备】：人员数量要求（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,personnel_quantity_requirement_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,personnel_quantity_requirement_basis,12,varchar(255),YES,,【人员配备】：人员数量要求-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,personnel_quantity_requirement_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,personnel_professional_qualification_score,13,varchar(255),YES,,【人员配备】：人员专业及资质证书要求（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,personnel_professional_qualification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,personnel_professional_qualification_basis,14,varchar(255),YES,,【人员配备】：人员专业及资质证书要求-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,personnel_professional_qualification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,project_manager_score,15,varchar(255),YES,,【人员配置】：项目经理（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,project_manager_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,project_manager_basis,16,varchar(255),YES,,【人员配置】：项目经理-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,project_manager_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,personnel_attendance_score,17,varchar(255),YES,,【人员配置】：人员出勤（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,personnel_attendance_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,personnel_attendance_basis,18,varchar(255),YES,,【人员配置】：人员出勤-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,personnel_attendance_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,organizational_tool_score,19,varchar(255),YES,,【组织管理】：组织工具（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,organizational_tool_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,organizational_tool_basis,20,varchar(255),YES,,【组织管理】：组织工具-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,organizational_tool_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_deployment_plan_score,21,varchar(255),YES,,【组织管理】：施工部署及施工方案、施工平面布置（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_deployment_plan_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_deployment_plan_basis,22,varchar(255),YES,,【组织管理】：施工部署及施工方案、施工平面布置-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_deployment_plan_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_personnel_quality_control_score,23,varchar(255),YES,,【质量管理】：施工人员质量控制（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_personnel_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_personnel_quality_control_basis,24,varchar(255),YES,,【质量管理】：施工人员质量控制-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_personnel_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_machinery_quality_control_score,25,varchar(255),YES,,【质量管理】：施工机械质量控制（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_machinery_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_machinery_quality_control_basis,26,varchar(255),YES,,【质量管理】：施工机械质量控制-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_machinery_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,material_quality_control_score,27,varchar(255),YES,,【质量管理】：材料的质量控制(3分),-,,,ods_yummy_technical_evaluation_miscellaneous,material_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,material_quality_control_basis,28,varchar(255),YES,,【质量管理】：材料的质量控制-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,material_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,process_technology_quality_control_score,29,varchar(255),YES,,【质量管理】：工艺技术质量控制（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,process_technology_quality_control_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,process_technology_quality_control_basis,30,varchar(255),YES,,【质量管理】：工艺技术质量控制-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,process_technology_quality_control_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,system_debugging_score,31,varchar(255),YES,,【质量管理】：系统调试（4分）,-,,,ods_yummy_technical_evaluation_miscellaneous,system_debugging_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,system_debugging_basis,32,varchar(255),YES,,【质量管理】：系统调试-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,system_debugging_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_drawing_review_technical_briefing_score,33,varchar(255),YES,,【质量管理】：施工图会审及技术交底（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_drawing_review_technical_briefing_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,construction_drawing_review_technical_briefing_basis,34,varchar(255),YES,,【质量管理】：施工图会审及技术交底-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,construction_drawing_review_technical_briefing_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,major_quality_defects_score,35,varchar(255),YES,,【质量管理】：较大质量缺陷（10分）,-,,,ods_yummy_technical_evaluation_miscellaneous,major_quality_defects_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,major_quality_defects_basis,36,varchar(255),YES,,【质量管理】：较大质量缺陷-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,major_quality_defects_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,quality_defect_rectification_score,37,varchar(255),YES,,【质量管理】：质量缺陷整改（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,quality_defect_rectification_score,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,quality_defect_rectification_basis,38,varchar(255),YES,,【质量管理】：质量缺陷整改-评分依据,-,,,ods_yummy_technical_evaluation_miscellaneous,quality_defect_rectification_basis,无,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,safety_system_score,39,varchar(255),YES,,【安全管理】：安全制度情况（3分）,-,,,ods_yummy_technical_evaluation_miscellaneous,safety_system_score,无,2026-04-12
